2023-10-17T23:02:25+02:00
Running ./../build/reduction-benchmark_qdr
Run on (32 X 2600 MHz CPU s)
CPU Caches:
  L1 Data 16 KiB (x32)
  L1 Instruction 64 KiB (x16)
  L2 Unified 2048 KiB (x16)
  L3 Unified 6144 KiB (x8)
Load Average: 0.00, 0.01, 0.00
***WARNING*** CPU scaling is enabled, the benchmark real time measurements may be noisy and will incur extra overhead.
name,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message,"Bytes","Elements"
"benchReduceOmpNoInit2/262144/real_time_stddev",50,22.8325,73.8782,us,,,"ReduceOmpNoInit2",,,0,0
"benchReduceOmpNoInit2/262144/real_time_cv",50,115.479,523.473,us,,,"ReduceOmpNoInit2",,,0,0
"benchReduceOmpNoInit2/524288/real_time_mean",50,3960.77,2802.69,us,,,"ReduceOmpNoInit2",,,2.09715e+06,524288
"benchReduceOmpNoInit2/524288/real_time_median",50,3957.56,2778.72,us,,,"ReduceOmpNoInit2",,,2.09715e+06,524288
"benchReduceOmpNoInit2/524288/real_time_stddev",50,31.3186,59.6976,us,,,"ReduceOmpNoInit2",,,0,0
"benchReduceOmpNoInit2/524288/real_time_cv",50,158.144,426.001,us,,,"ReduceOmpNoInit2",,,0,0
"benchReduceOmpNoInit2/1048576/real_time_mean",50,3963.07,2819.48,us,,,"ReduceOmpNoInit2",,,4.1943e+06,1.04858e+06
"benchReduceOmpNoInit2/1048576/real_time_median",50,3965.71,2803.43,us,,,"ReduceOmpNoInit2",,,4.1943e+06,1.04858e+06
"benchReduceOmpNoInit2/1048576/real_time_stddev",50,98.5506,54.5236,us,,,"ReduceOmpNoInit2",,,0,0
"benchReduceOmpNoInit2/1048576/real_time_cv",50,497.345,386.763,us,,,"ReduceOmpNoInit2",,,0,0
"benchReduceOmpNoInit2/2097152/real_time_mean",50,3999.03,2852.3,us,,,"ReduceOmpNoInit2",,,8.38861e+06,2.09715e+06
"benchReduceOmpNoInit2/2097152/real_time_median",50,3992.8,2837.35,us,,,"ReduceOmpNoInit2",,,8.38861e+06,2.09715e+06
"benchReduceOmpNoInit2/2097152/real_time_stddev",50,32.0134,58.6528,us,,,"ReduceOmpNoInit2",,,0,0
"benchReduceOmpNoInit2/2097152/real_time_cv",50,160.106,411.267,us,,,"ReduceOmpNoInit2",,,0,0
"benchReduceOmpNoInit2/4194304/real_time_mean",50,4094.91,2883.7,us,,,"ReduceOmpNoInit2",,,1.67772e+07,4.1943e+06
"benchReduceOmpNoInit2/4194304/real_time_median",50,4082.11,2870.78,us,,,"ReduceOmpNoInit2",,,1.67772e+07,4.1943e+06
"benchReduceOmpNoInit2/4194304/real_time_stddev",50,41.2779,56.156,us,,,"ReduceOmpNoInit2",,,0,0
"benchReduceOmpNoInit2/4194304/real_time_cv",50,201.606,389.472,us,,,"ReduceOmpNoInit2",,,0,0
"benchReduceOmpNoInit2/8388608/real_time_mean",50,4494.73,3021.95,us,,,"ReduceOmpNoInit2",,,3.35544e+07,8.38861e+06
"benchReduceOmpNoInit2/8388608/real_time_median",50,4510.65,2990.23,us,,,"ReduceOmpNoInit2",,,3.35544e+07,8.38861e+06
"benchReduceOmpNoInit2/8388608/real_time_stddev",50,117.597,88.4619,us,,,"ReduceOmpNoInit2",,,0,0
"benchReduceOmpNoInit2/8388608/real_time_cv",50,523.265,585.463,us,,,"ReduceOmpNoInit2",,,0,0
"benchReduceOmpNoInit2/16777216/real_time_mean",50,6943.71,2047.29,us,,,"ReduceOmpNoInit2",,,6.71089e+07,1.67772e+07
"benchReduceOmpNoInit2/16777216/real_time_median",50,5638.39,1980.11,us,,,"ReduceOmpNoInit2",,,6.71089e+07,1.67772e+07
"benchReduceOmpNoInit2/16777216/real_time_stddev",50,5439.74,360.539,us,,,"ReduceOmpNoInit2",,,0,0
"benchReduceOmpNoInit2/16777216/real_time_cv",50,15668.1,3522.11,us,,,"ReduceOmpNoInit2",,,0,0
"benchReduceOmpNoInit2/33554432/real_time_mean",50,7485.98,2064.51,us,,,"ReduceOmpNoInit2",,,1.34218e+08,3.35544e+07
"benchReduceOmpNoInit2/33554432/real_time_median",50,7457.98,2050.77,us,,,"ReduceOmpNoInit2",,,1.34218e+08,3.35544e+07
"benchReduceOmpNoInit2/33554432/real_time_stddev",50,211.486,69.135,us,,,"ReduceOmpNoInit2",,,0,0
"benchReduceOmpNoInit2/33554432/real_time_cv",50,565.019,669.747,us,,,"ReduceOmpNoInit2",,,0,0
"benchReduceOmpNoInit2/67108864/real_time_mean",50,10552.5,3399.78,us,,,"ReduceOmpNoInit2",,,2.68435e+08,6.71089e+07
