2023-10-17T23:03:18+02:00
Running ./../build/reduction-benchmark_rome
Run on (128 X 2154.3 MHz CPU s)
CPU Caches:
  L1 Data 32 KiB (x64)
  L1 Instruction 32 KiB (x64)
  L2 Unified 512 KiB (x64)
  L3 Unified 16384 KiB (x16)
Load Average: 0.32, 0.07, 0.02
***WARNING*** CPU scaling is enabled, the benchmark real time measurements may be noisy and will incur extra overhead.
name,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message,"Bytes","Elements"
"benchReduceOmpNoInit2/33554432/real_time_mean",50,21344.7,19941.3,us,,,"ReduceOmpNoInit2",,,1.34218e+08,3.35544e+07
"benchReduceOmpNoInit2/33554432/real_time_median",50,20793.7,19939.2,us,,,"ReduceOmpNoInit2",,,1.34218e+08,3.35544e+07
"benchReduceOmpNoInit2/33554432/real_time_stddev",50,906.392,18.3111,us,,,"ReduceOmpNoInit2",,,0,0
"benchReduceOmpNoInit2/33554432/real_time_cv",50,849.288,18.365,us,,,"ReduceOmpNoInit2",,,0,0
"benchReduceOmpNoInit2/67108864/real_time_mean",50,22390.5,19996.2,us,,,"ReduceOmpNoInit2",,,2.68435e+08,6.71089e+07
"benchReduceOmpNoInit2/67108864/real_time_median",50,22132.4,19993.9,us,,,"ReduceOmpNoInit2",,,2.68435e+08,6.71089e+07
"benchReduceOmpNoInit2/67108864/real_time_stddev",50,773.777,21.5713,us,,,"ReduceOmpNoInit2",,,0,0
"benchReduceOmpNoInit2/67108864/real_time_cv",50,691.166,21.5754,us,,,"ReduceOmpNoInit2",,,0,0
"benchReduceOmpNoInit2/134217728/real_time_mean",50,24134.7,20093.7,us,,,"ReduceOmpNoInit2",,,5.36871e+08,1.34218e+08
"benchReduceOmpNoInit2/134217728/real_time_median",50,23695.5,20097.5,us,,,"ReduceOmpNoInit2",,,5.36871e+08,1.34218e+08
"benchReduceOmpNoInit2/134217728/real_time_stddev",50,1116.86,64.6055,us,,,"ReduceOmpNoInit2",,,0,0
"benchReduceOmpNoInit2/134217728/real_time_cv",50,925.518,64.3044,us,,,"ReduceOmpNoInit2",,,0,0
"benchReduceOmpNoInit2/268435456/real_time_mean",50,24957.3,20339.6,us,,,"ReduceOmpNoInit2",,,1.07374e+09,2.68435e+08
"benchReduceOmpNoInit2/268435456/real_time_median",50,24231,20313.9,us,,,"ReduceOmpNoInit2",,,1.07374e+09,2.68435e+08
"benchReduceOmpNoInit2/268435456/real_time_stddev",50,1953.15,137.164,us,,,"ReduceOmpNoInit2",,,0,0
"benchReduceOmpNoInit2/268435456/real_time_cv",50,1565.2,134.874,us,,,"ReduceOmpNoInit2",,,0,0
"benchReduceOmpNoInit2/536870912/real_time_mean",50,37169,25234.8,us,,,"ReduceOmpNoInit2",,,2.14748e+09,5.36871e+08
"benchReduceOmpNoInit2/536870912/real_time_median",50,37157.9,25126.9,us,,,"ReduceOmpNoInit2",,,2.14748e+09,5.36871e+08
"benchReduceOmpNoInit2/536870912/real_time_stddev",50,1499.12,597.205,us,,,"ReduceOmpNoInit2",,,0,0
"benchReduceOmpNoInit2/536870912/real_time_cv",50,806.65,473.319,us,,,"ReduceOmpNoInit2",,,0,0
"benchReduceOmpNoInit2/1073741824/real_time_mean",50,51466.7,29238.5,us,,,"ReduceOmpNoInit2",,,4.29497e+09,1.07374e+09
"benchReduceOmpNoInit2/1073741824/real_time_median",50,52283.8,29694.4,us,,,"ReduceOmpNoInit2",,,4.29497e+09,1.07374e+09
"benchReduceOmpNoInit2/1073741824/real_time_stddev",50,2423.59,949.524,us,,,"ReduceOmpNoInit2",,,0,0
"benchReduceOmpNoInit2/1073741824/real_time_cv",50,941.807,649.503,us,,,"ReduceOmpNoInit2",,,0,0
"benchReduceOmpNoInit2/2147483648/real_time_mean",50,80119.1,32632.9,us,,,"ReduceOmpNoInit2",,,8.58993e+09,2.14748e+09
"benchReduceOmpNoInit2/2147483648/real_time_median",50,80788.3,32650.4,us,,,"ReduceOmpNoInit2",,,8.58993e+09,2.14748e+09
"benchReduceOmpNoInit2/2147483648/real_time_stddev",50,1918.46,746.63,us,,,"ReduceOmpNoInit2",,,0,0
"benchReduceOmpNoInit2/2147483648/real_time_cv",50,478.903,457.593,us,,,"ReduceOmpNoInit2",,,0,0
