2023-10-18T09:48:37+02:00
Running ./../build/reduction-benchmark_qdr
Run on (32 X 2600 MHz CPU s)
CPU Caches:
  L1 Data 16 KiB (x32)
  L1 Instruction 64 KiB (x16)
  L2 Unified 2048 KiB (x16)
  L3 Unified 6144 KiB (x8)
Load Average: 0.00, 0.00, 0.00
***WARNING*** CPU scaling is enabled, the benchmark real time measurements may be noisy and will incur extra overhead.
name,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message,"Bytes","Elements"
"benchReduceOmpNoInit2/16777216/real_time_mean",50,5324.99,3180.37,us,,,"ReduceOmpNoInit2",,,6.71089e+07,1.67772e+07
"benchReduceOmpNoInit2/16777216/real_time_median",50,5342.23,3170.81,us,,,"ReduceOmpNoInit2",,,6.71089e+07,1.67772e+07
"benchReduceOmpNoInit2/16777216/real_time_stddev",50,208.091,57.5828,us,,,"ReduceOmpNoInit2",,,0,0
"benchReduceOmpNoInit2/16777216/real_time_cv",50,781.565,362.113,us,,,"ReduceOmpNoInit2",,,0,0
"benchReduceOmpNoInit2/33554432/real_time_mean",50,7183.3,3758.34,us,,,"ReduceOmpNoInit2",,,1.34218e+08,3.35544e+07
"benchReduceOmpNoInit2/33554432/real_time_median",50,7214.36,3726.99,us,,,"ReduceOmpNoInit2",,,1.34218e+08,3.35544e+07
"benchReduceOmpNoInit2/33554432/real_time_stddev",50,254.729,255.233,us,,,"ReduceOmpNoInit2",,,0,0
"benchReduceOmpNoInit2/33554432/real_time_cv",50,709.225,1358.22,us,,,"ReduceOmpNoInit2",,,0,0
"benchReduceOmpNoInit2/67108864/real_time_mean",50,10024.7,4963.17,us,,,"ReduceOmpNoInit2",,,2.68435e+08,6.71089e+07
"benchReduceOmpNoInit2/67108864/real_time_median",50,10038,4932.43,us,,,"ReduceOmpNoInit2",,,2.68435e+08,6.71089e+07
"benchReduceOmpNoInit2/67108864/real_time_stddev",50,146.798,107.976,us,,,"ReduceOmpNoInit2",,,0,0
"benchReduceOmpNoInit2/67108864/real_time_cv",50,292.871,435.11,us,,,"ReduceOmpNoInit2",,,0,0
"benchReduceOmpNoInit2/134217728/real_time_mean",50,15739.3,7242.88,us,,,"ReduceOmpNoInit2",,,5.36871e+08,1.34218e+08
"benchReduceOmpNoInit2/134217728/real_time_median",50,15801.8,7285.9,us,,,"ReduceOmpNoInit2",,,5.36871e+08,1.34218e+08
"benchReduceOmpNoInit2/134217728/real_time_stddev",50,202.39,153.313,us,,,"ReduceOmpNoInit2",,,0,0
"benchReduceOmpNoInit2/134217728/real_time_cv",50,257.178,423.347,us,,,"ReduceOmpNoInit2",,,0,0
"benchReduceOmpNoInit2/268435456/real_time_mean",50,26705.5,11501.5,us,,,"ReduceOmpNoInit2",,,1.07374e+09,2.68435e+08
"benchReduceOmpNoInit2/268435456/real_time_median",50,26713.1,11543.7,us,,,"ReduceOmpNoInit2",,,1.07374e+09,2.68435e+08
"benchReduceOmpNoInit2/268435456/real_time_stddev",50,246.974,155.003,us,,,"ReduceOmpNoInit2",,,0,0
"benchReduceOmpNoInit2/268435456/real_time_cv",50,184.961,269.534,us,,,"ReduceOmpNoInit2",,,0,0
"benchReduceOmpNoInit2/536870912/real_time_mean",50,49411.2,20129.4,us,,,"ReduceOmpNoInit2",,,2.14748e+09,5.36871e+08
"benchReduceOmpNoInit2/536870912/real_time_median",50,49402.3,20141,us,,,"ReduceOmpNoInit2",,,2.14748e+09,5.36871e+08
"benchReduceOmpNoInit2/536870912/real_time_stddev",50,190.852,79.7937,us,,,"ReduceOmpNoInit2",,,0,0
"benchReduceOmpNoInit2/536870912/real_time_cv",50,77.2506,79.2809,us,,,"ReduceOmpNoInit2",,,0,0
"benchReduceOmpNoInit2/1073741824/real_time_mean",50,94054.2,32285.7,us,,,"ReduceOmpNoInit2",,,4.29497e+09,1.07374e+09
"benchReduceOmpNoInit2/1073741824/real_time_median",50,94075.8,32177.9,us,,,"ReduceOmpNoInit2",,,4.29497e+09,1.07374e+09
